customer_id,tier,mrr,start_date,churn_date,churned,payment_failures,feature_usage_score
cus_1870,Growth,79,2023-06-27,,False,3.0,9.7
cus_1871,Growth,79,2023-11-27,,False,0.0,9.4
cus_1872,Starter,29,2023-07-24,2024-03-23,True,5.0,5.5
cus_1873,Growth,79,2023-11-05,,False,0.0,4.8
cus_1874,Starter,29,2024-04-17,,False,2.0,4.0
cus_1875,Starter,29,2024-03-23,2025-01-16,True,1.0,3.8
cus_1876,Starter,29,2023-11-17,,False,0.0,9.5
cus_1877,Growth,79,2024-01-02,,False,1.0,9.8
cus_1878,Starter,29,2024-03-06,,False,0.0,6.5
cus_1879,Starter,29,2023-01-28,,False,0.0,8.9
cus_1880,Starter,29,2023-05-24,,False,1.0,8.8
cus_1881,Starter,29,2023-09-06,,False,3.0,5.5
cus_1882,Starter,29,2023-10-28,2025-02-01,True,3.0,4.2
cus_1883,Starter,29,2024-02-17,,False,0.0,5.2
cus_1884,Starter,29,2024-06-14,,False,1.0,4.4
cus_1885,Starter,29,2023-02-26,2024-08-13,True,5.0,2.4
cus_1886,Growth,79,2023-12-08,,False,2.0,4.7
cus_1887,Growth,79,2024-05-08,,False,1.0,9.7
cus_1888,Enterprise,299,2023-05-05,,False,0.0,6.7
cus_1889,Growth,79,2023-02-24,,False,1.0,8.6
cus_1890,Growth,79,2024-05-22,2025-09-22,True,0.0,1.6
cus_1891,Growth,79,2023-06-08,,False,0.0,4.6
cus_1892,Starter,29,2023-01-07,,False,1.0,6.8
cus_1893,Growth,79,2023-07-25,2023-08-24,True,3.0,2.5
cus_1894,Starter,29,2023-05-04,,False,0.0,8.5
cus_1895,Starter,29,2023-04-17,,False,0.0,4.4
cus_1896,Growth,79,2024-03-30,,False,3.0,9.5
cus_1897,Enterprise,299,2023-11-04,,False,0.0,5.6
cus_1898,Enterprise,299,2023-08-29,,False,4.0,6.3
cus_1899,Growth,79,2024-03-25,,False,2.0,4.7
cus_1900,Growth,79,2024-03-18,2024-04-28,True,2.0,3.9
cus_1901,Starter,29,2023-09-04,2024-10-17,True,4.0,4.5
cus_1902,Growth,79,2023-07-25,,False,1.0,8.6
cus_1903,Starter,29,2023-04-13,,False,0.0,4.6
cus_1904,Starter,29,2023-10-09,,False,5.0,7.6
cus_1905,Growth,79,2023-04-20,,False,0.0,6.2
cus_1906,Growth,79,2023-06-01,2024-02-20,True,4.0,4.3
cus_1907,Starter,29,2024-02-03,2024-08-06,True,4.0,5.8
cus_1908,Starter,29,2024-03-31,2025-08-07,True,2.0,4.2
cus_1909,Starter,29,2023-05-23,,False,2.0,5.7
cus_1910,Growth,79,2023-10-11,2024-01-30,True,3.0,2.4
cus_1911,Starter,29,2024-05-30,2025-10-04,True,1.0,3.5
cus_1912,Growth,79,2024-02-04,,False,0.0,9.0
cus_1913,Starter,29,2023-06-05,,False,4.0,4.5
cus_1914,Growth,79,2023-12-14,,False,0.0,8.8
cus_1915,Enterprise,299,2023-05-24,,False,0.0,7.0
cus_1916,Growth,79,2023-11-07,,False,0.0,8.0
cus_1917,Starter,29,2024-05-10,,False,0.0,8.7
cus_1918,Starter,29,2023-07-04,,False,1.0,7.4
cus_1919,Enterprise,299,2024-06-22,,False,1.0,6.3
cus_1920,Growth,79,2023-12-23,,False,0.0,9.6
cus_1921,Growth,79,2023-03-11,2024-06-19,True,2.0,4.0
cus_1922,Growth,79,2023-08-26,2023-11-18,True,2.0,5.0
cus_1923,Starter,29,2024-05-02,2024-09-27,True,5.0,3.9
cus_1924,Enterprise,299,2023-08-31,,False,0.0,8.6
cus_1925,Enterprise,299,2024-01-29,,False,0.0,8.0
cus_1926,Starter,29,2023-03-07,2023-08-12,True,5.0,3.1
cus_1927,Starter,29,2023-03-16,,False,0.0,8.5
cus_1928,Starter,29,2023-01-31,,False,0.0,8.7
cus_1929,Starter,29,2024-04-05,,False,2.0,7.4
cus_1930,Enterprise,299,2023-07-24,,False,0.0,9.6
cus_1931,Starter,29,2023-10-20,2024-12-02,True,4.0,4.1
cus_1932,Starter,29,2024-06-25,,False,1.0,8.0
cus_1933,Starter,29,2023-01-25,,False,0.0,7.4
cus_1934,Growth,79,2023-07-28,2023-11-06,True,0.0,5.7
cus_1935,Enterprise,299,2024-01-04,,False,0.0,9.5
cus_1936,Growth,79,2023-03-15,,False,1.0,8.4
cus_1937,Growth,79,2024-06-24,,False,1.0,5.5
cus_1938,Growth,79,2024-04-30,,False,1.0,6.1
cus_1939,Starter,29,2023-05-22,,False,3.0,5.5
cus_1940,Starter,29,2024-01-21,,False,0.0,4.3
cus_1941,Growth,79,2023-05-11,,False,0.0,9.9
cus_1942,Starter,29,2023-05-01,,False,0.0,8.8
cus_1943,Starter,29,2023-12-05,2025-02-27,True,1.0,4.9
cus_1944,Enterprise,299,2023-09-15,,False,0.0,5.9
cus_1945,Starter,29,2023-06-11,,False,0.0,6.1
cus_1946,Starter,29,2023-09-05,,False,1.0,9.1
cus_1947,Enterprise,299,2024-05-27,,False,2.0,6.0
cus_1948,Growth,79,2023-04-24,,False,1.0,8.4
cus_1949,Enterprise,299,2023-09-27,,False,1.0,5.4
cus_1950,Starter,29,2024-03-07,2024-09-24,True,4.0,1.5
cus_1951,Enterprise,299,2023-03-02,,False,1.0,7.8
cus_1952,Growth,79,2023-12-04,,False,0.0,7.0
cus_1953,Growth,79,2023-03-05,,False,0.0,6.3
cus_1954,Starter,29,2023-02-06,2023-04-13,True,1.0,4.5
cus_1955,Enterprise,299,2023-03-24,,False,0.0,8.8
cus_1956,Starter,29,2023-05-13,2023-07-03,True,4.0,4.8
cus_1957,Starter,29,2024-05-23,,False,3.0,5.9
cus_1958,Growth,79,2024-03-17,,False,0.0,7.5
cus_1959,Growth,79,2023-08-22,2023-10-19,True,5.0,4.5
cus_1960,Starter,29,2023-07-20,,False,0.0,8.5
cus_1961,Enterprise,299,2023-01-19,,False,0.0,6.4
cus_1962,Starter,29,2024-01-22,,False,1.0,5.2
cus_1963,Starter,29,2024-03-13,,False,0.0,7.6
cus_1964,Starter,29,2023-05-01,,False,2.0,6.4
cus_1965,Enterprise,299,2024-01-12,,False,0.0,8.3
cus_1966,Starter,29,2023-03-01,2023-05-17,True,2.0,3.0
cus_1967,Growth,79,2023-08-21,,False,2.0,4.6
cus_1968,Growth,79,2023-02-16,,False,3.0,8.9
cus_1969,Starter,29,2023-09-13,,False,2.0,5.8
cus_1970,Starter,29,2023-05-10,,False,0.0,4.5
cus_1971,Starter,29,2023-11-18,2024-11-17,True,5.0,3.2
cus_1972,Enterprise,299,2023-10-27,,False,0.0,7.3
cus_1973,Starter,29,2023-05-06,,False,1.0,5.6
cus_1974,Starter,29,2023-07-30,,False,0.0,9.0
cus_1975,Growth,79,2024-01-01,,False,4.0,5.5
cus_1976,Enterprise,299,2024-03-30,,False,0.0,7.9
cus_1977,Enterprise,299,2023-10-27,,False,0.0,4.1
cus_1978,Starter,29,2023-10-01,2024-08-03,True,1.0,1.1
cus_1979,Growth,79,2023-02-25,,False,1.0,9.0
cus_1980,Starter,29,2024-05-12,2024-09-23,True,2.0,3.8
cus_1981,Enterprise,299,2024-06-17,,False,0.0,6.5
cus_1982,Growth,79,2023-08-04,2024-09-08,True,4.0,3.9
cus_1983,Growth,79,2023-05-26,2023-10-23,True,3.0,5.4
cus_1984,Growth,79,2024-04-09,,False,3.0,8.5
cus_1985,Starter,29,2023-02-04,2024-01-01,True,3.0,5.9
cus_1986,Starter,29,2023-03-28,2024-07-07,True,4.0,2.3
cus_1987,Growth,79,2024-05-22,2025-01-02,True,2.0,5.5
cus_1988,Starter,29,2023-02-15,2023-09-27,True,5.0,2.6
cus_1989,Starter,29,2024-03-17,,False,0.0,9.7
cus_1990,Growth,79,2023-02-02,,False,0.0,9.2
cus_1991,Starter,29,2023-01-27,,False,4.0,5.5
cus_1992,Growth,79,2023-12-11,,False,0.0,4.8
cus_1993,Enterprise,299,2023-08-10,,False,4.0,8.7
cus_1994,Starter,29,2024-03-20,,False,0.0,6.9
cus_1995,Growth,79,2023-02-28,,False,0.0,8.8
cus_1996,Growth,79,2023-10-22,,False,1.0,8.3
cus_1997,Enterprise,299,2024-04-19,,False,1.0,7.9
cus_1998,Growth,79,2024-06-15,,False,0.0,9.9
cus_1999,Enterprise,299,2024-04-23,,False,0.0,7.4
